cleaned_review,sentiment,sentiment_category,tokenized_review
flew airways club europe saturday st august poor lounge berlin brandenburg airport emailed say delayed explanation announcement made staff lounge told delay airport info screens updated email said keep checking online updates took minutes late explanation late arrival plane departure rushed service arrival lhr quickly passport control almost hour wait baggage arrive carousels announcements due delay meaning arriving home hours later arriving,-0.131944444,negative,"['flew', 'airways', 'club', 'europe', 'saturday', 'st', 'august', 'poor', 'lounge', 'berlin', 'brandenburg', 'airport', 'emailed', 'say', 'delayed', 'explanation', 'announcement', 'made', 'staff', 'lounge', 'told', 'delay', 'airport', 'info', 'screens', 'updated', 'email', 'said', 'keep', 'checking', 'online', 'updates', 'took', 'minutes', 'late', 'explanation', 'late', 'arrival', 'plane', 'departure', 'rushed', 'service', 'arrival', 'lhr', 'quickly', 'passport', 'control', 'almost', 'hour', 'wait', 'baggage', 'arrive', 'carousels', 'announcements', 'due', 'delay', 'meaning', 'arriving', 'home', 'hours', 'later', 'arriving']"
straightforward check new site club check works well lounges busy good food offerings time departure completely full cabins sound food drink offered exception inferior quality champagne crew coped well busy quite short slept hours afternoon tea food good portions small early landing luggage quickly,0.253724747,positive,"['straightforward', 'check', 'new', 'site', 'club', 'check', 'works', 'well', 'lounges', 'busy', 'good', 'food', 'offerings', 'time', 'departure', 'completely', 'full', 'cabins', 'sound', 'food', 'drink', 'offered', 'exception', 'inferior', 'quality', 'champagne', 'crew', 'coped', 'well', 'busy', 'quite', 'short', 'slept', 'hours', 'afternoon', 'tea', 'food', 'good', 'portions', 'small', 'early', 'landing', 'luggage', 'quickly']"
beyond upset disgusted disregard lack knowledge lies company put call different representative lead help nothing resolved false information due longer able fly original called spoke someone gave new reference number could book later datedestination change name close family member pass away suddenly offered mother ticket fly funeral told could change name calling trying got told unable unless proved sending death certificate stated policy questioning wanting get false information made representative double check confirm troubling aunt uncle grieving sudden loss son cousin documentation sent email provided called get changed mothers name found yet another lie done change name ticket holder passed away makes sense would dead challenge name change expressing feelings mistrust would taking longer wanting anything company told wasnt allowed refund allowed book later date challenged representative speak manger told none working gone home one direct email putting formal complaint months ago still response called back use money book new say couldnt less amount even saying fine keep remaining money allowed book amount scam get money asking speak manager shock horror isnt one working looking status complaint said back log get eventually says lot back log complaints longer months told nothing beyond appalled hurt frustrated whole experience spreading word story every known platform review website possible till speak someone genuinely knows talking come mutual agreementresolve issue information told leaves believe company doesnt care customers cares money profit,-0.03313783,negative,"['beyond', 'upset', 'disgusted', 'disregard', 'lack', 'knowledge', 'lies', 'company', 'put', 'call', 'different', 'representative', 'lead', 'help', 'nothing', 'resolved', 'false', 'information', 'due', 'longer', 'able', 'fly', 'original', 'called', 'spoke', 'someone', 'gave', 'new', 'reference', 'number', 'could', 'book', 'later', 'datedestination', 'change', 'name', 'close', 'family', 'member', 'pass', 'away', 'suddenly', 'offered', 'mother', 'ticket', 'fly', 'funeral', 'told', 'could', 'change', 'name', 'calling', 'trying', 'got', 'told', 'unable', 'unless', 'proved', 'sending', 'death', 'certificate', 'stated', 'policy', 'questioning', 'wanting', 'get', 'false', 'information', 'made', 'representative', 'double', 'check', 'confirm', 'troubling', 'aunt', 'uncle', 'grieving', 'sudden', 'loss', 'son', 'cousin', 'documentation', 'sent', 'email', 'provided', 'called', 'get', 'changed', 'mothers', 'name', 'found', 'yet', 'another', 'lie', 'done', 'change', 'name', 'ticket', 'holder', 'passed', 'away', 'makes', 'sense', 'would', 'dead', 'challenge', 'name', 'change', 'expressing', 'feelings', 'mistrust', 'would', 'taking', 'longer', 'wanting', 'anything', 'company', 'told', 'wasnt', 'allowed', 'refund', 'allowed', 'book', 'later', 'date', 'challenged', 'representative', 'speak', 'manger', 'told', 'none', 'working', 'gone', 'home', 'one', 'direct', 'email', 'putting', 'formal', 'complaint', 'months', 'ago', 'still', 'response', 'called', 'back', 'use', 'money', 'book', 'new', 'say', 'couldnt', 'less', 'amount', 'even', 'saying', 'fine', 'keep', 'remaining', 'money', 'allowed', 'book', 'amount', 'scam', 'get', 'money', 'asking', 'speak', 'manager', 'shock', 'horror', 'isnt', 'one', 'working', 'looking', 'status', 'complaint', 'said', 'back', 'log', 'get', 'eventually', 'says', 'lot', 'back', 'log', 'complaints', 'longer', 'months', 'told', 'nothing', 'beyond', 'appalled', 'hurt', 'frustrated', 'whole', 'experience', 'spreading', 'word', 'story', 'every', 'known', 'platform', 'review', 'website', 'possible', 'till', 'speak', 'someone', 'genuinely', 'knows', 'talking', 'come', 'mutual', 'agreementresolve', 'issue', 'information', 'told', 'leaves', 'believe', 'company', 'doesnt', 'care', 'customers', 'cares', 'money', 'profit']"
purchased round direct business class ticket family hong kong london days airline cancelled return without giving reasons booked us routing via doha gave us hour layover day departure delayed hours result crew shortage getting enquired whether wed able make told given many passengers doha hong kong would wait arrived told already departed next available hours later wait hour get boarding passes given access lounge airport hotel reached make complaint ask monetary consideration given experience airline responded month paid direct premium seating experience overall poor,0.063636364,positive,"['purchased', 'round', 'direct', 'business', 'class', 'ticket', 'family', 'hong', 'kong', 'london', 'days', 'airline', 'cancelled', 'return', 'without', 'giving', 'reasons', 'booked', 'us', 'routing', 'via', 'doha', 'gave', 'us', 'hour', 'layover', 'day', 'departure', 'delayed', 'hours', 'result', 'crew', 'shortage', 'getting', 'enquired', 'whether', 'wed', 'able', 'make', 'told', 'given', 'many', 'passengers', 'doha', 'hong', 'kong', 'would', 'wait', 'arrived', 'told', 'already', 'departed', 'next', 'available', 'hours', 'later', 'wait', 'hour', 'get', 'boarding', 'passes', 'given', 'access', 'lounge', 'airport', 'hotel', 'reached', 'make', 'complaint', 'ask', 'monetary', 'consideration', 'given', 'experience', 'airline', 'responded', 'month', 'paid', 'direct', 'premium', 'seating', 'experience', 'overall', 'poor']"
booked two business class seats medical emergency couldnt make first leg wanted rebook outgoing told entire travel cancelled cost k course know turned around resold return tickets,0.083333333,positive,"['booked', 'two', 'business', 'class', 'seats', 'medical', 'emergency', 'couldnt', 'make', 'first', 'leg', 'wanted', 'rebook', 'outgoing', 'told', 'entire', 'travel', 'cancelled', 'cost', 'k', 'course', 'know', 'turned', 'around', 'resold', 'return', 'tickets']"
although four flights delayed service offered exceptional food drink offered domestic international sectors extremely good attention cabin crew disorganised boarding return newark lounge service newark excellent overall good satisfying,0.445833333,positive,"['although', 'four', 'flights', 'delayed', 'service', 'offered', 'exceptional', 'food', 'drink', 'offered', 'domestic', 'international', 'sectors', 'extremely', 'good', 'attention', 'cabin', 'crew', 'disorganised', 'boarding', 'return', 'newark', 'lounge', 'service', 'newark', 'excellent', 'overall', 'good', 'satisfying']"
changed one day airways titan delayed hours meal served entertainment changed titan way back,0,neutral,"['changed', 'one', 'day', 'airways', 'titan', 'delayed', 'hours', 'meal', 'served', 'entertainment', 'changed', 'titan', 'way', 'back']"
delayed hour arbitrary cancellation paid reserved seats response formal complaint explanation back london cancelled giving days notice reason given alternative offered two days later travelling son daughter,-0.1,negative,"['delayed', 'hour', 'arbitrary', 'cancellation', 'paid', 'reserved', 'seats', 'response', 'formal', 'complaint', 'explanation', 'back', 'london', 'cancelled', 'giving', 'days', 'notice', 'reason', 'given', 'alternative', 'offered', 'two', 'days', 'later', 'travelling', 'son', 'daughter']"
flown four times anxious traveller cant recommend enough constant updates pilot delays cabin crew brilliant every time always use future,0.13,positive,"['flown', 'four', 'times', 'anxious', 'traveller', 'cant', 'recommend', 'enough', 'constant', 'updates', 'pilot', 'delays', 'cabin', 'crew', 'brilliant', 'every', 'time', 'always', 'use', 'future']"
may never see refund cancelled return sent refund pakistan told must pakistani credit card forgot used purchase took calls admit pakistan card wasnt mine sent someone else money calling total times months finally sent half refund told dont owe anything told owed ticket sent pakistan owe half,-0.083333333,negative,"['may', 'never', 'see', 'refund', 'cancelled', 'return', 'sent', 'refund', 'pakistan', 'told', 'must', 'pakistani', 'credit', 'card', 'forgot', 'used', 'purchase', 'took', 'calls', 'admit', 'pakistan', 'card', 'wasnt', 'mine', 'sent', 'someone', 'else', 'money', 'calling', 'total', 'times', 'months', 'finally', 'sent', 'half', 'refund', 'told', 'dont', 'owe', 'anything', 'told', 'owed', 'ticket', 'sent', 'pakistan', 'owe', 'half']"
cargo service thats felt upper deck supposedly nicer main deck business packed configuration head tail loves configure seats make money failed enjoy business class feel like worth money lieflat seats narrow lowering foot restthe foot rest person aisle aisle step crawl get aisle one get couple fitful hours sleep luck seat controls primitive antiquated food served bit better coach minimally wellcooked dead supposedly scottish salmon salads tough bits green id paid coach prices id sort pleased business class continues hoover money flyers pockets minimal qualityand charges higher grades customers privilege choosing seats advance hr checkin newer planes traditional allfacingforward business classbut many really gamble whether youll get pod business simply lieflat space next many newfound friendsand awakened really time either reduce business class prices reflect mediocre product step reallocate space normal business pod seats fleet,0.064251208,positive,"['cargo', 'service', 'thats', 'felt', 'upper', 'deck', 'supposedly', 'nicer', 'main', 'deck', 'business', 'packed', 'configuration', 'head', 'tail', 'loves', 'configure', 'seats', 'make', 'money', 'failed', 'enjoy', 'business', 'class', 'feel', 'like', 'worth', 'money', 'lieflat', 'seats', 'narrow', 'lowering', 'foot', 'restthe', 'foot', 'rest', 'person', 'aisle', 'aisle', 'step', 'crawl', 'get', 'aisle', 'one', 'get', 'couple', 'fitful', 'hours', 'sleep', 'luck', 'seat', 'controls', 'primitive', 'antiquated', 'food', 'served', 'bit', 'better', 'coach', 'minimally', 'wellcooked', 'dead', 'supposedly', 'scottish', 'salmon', 'salads', 'tough', 'bits', 'green', 'id', 'paid', 'coach', 'prices', 'id', 'sort', 'pleased', 'business', 'class', 'continues', 'hoover', 'money', 'flyers', 'pockets', 'minimal', 'qualityand', 'charges', 'higher', 'grades', 'customers', 'privilege', 'choosing', 'seats', 'advance', 'hr', 'checkin', 'newer', 'planes', 'traditional', 'allfacingforward', 'business', 'classbut', 'many', 'really', 'gamble', 'whether', 'youll', 'get', 'pod', 'business', 'simply', 'lieflat', 'space', 'next', 'many', 'newfound', 'friendsand', 'awakened', 'really', 'time', 'either', 'reduce', 'business', 'class', 'prices', 'reflect', 'mediocre', 'product', 'step', 'reallocate', 'space', 'normal', 'business', 'pod', 'seats', 'fleet']"
inefficient slow airport operation resting laurels many staff standing around little terminal yet completing basic tasks return three times properly document check fees bad ryanair extras average somewhere easyjet ryanair presumably thats theyre aiming,-0.119642857,negative,"['inefficient', 'slow', 'airport', 'operation', 'resting', 'laurels', 'many', 'staff', 'standing', 'around', 'little', 'terminal', 'yet', 'completing', 'basic', 'tasks', 'return', 'three', 'times', 'properly', 'document', 'check', 'fees', 'bad', 'ryanair', 'extras', 'average', 'somewhere', 'easyjet', 'ryanair', 'presumably', 'thats', 'theyre', 'aiming']"
customer service one worst ever seen scheme give untruths allowed original technical issue end call airline could anything counter additional later booked next hours paid services original asked moved nothing happened pay services next second connecting sat tarmac two hours deplaned midnight without going anywhere even give us hotel spend night airport gave us enxt day london zurich three connecting flights hour gap london brussels amsterdam zurich absolute nonsense first delayed course missed connections would pick phone help us nothing zero help spend hours brussels ariport sorting buying new tickets point zero response reimburse us planning final india zurich also delayed sat tarmac hours finally took costs,0.025874126,positive,"['customer', 'service', 'one', 'worst', 'ever', 'seen', 'scheme', 'give', 'untruths', 'allowed', 'original', 'technical', 'issue', 'end', 'call', 'airline', 'could', 'anything', 'counter', 'additional', 'later', 'booked', 'next', 'hours', 'paid', 'services', 'original', 'asked', 'moved', 'nothing', 'happened', 'pay', 'services', 'next', 'second', 'connecting', 'sat', 'tarmac', 'two', 'hours', 'deplaned', 'midnight', 'without', 'going', 'anywhere', 'even', 'give', 'us', 'hotel', 'spend', 'night', 'airport', 'gave', 'us', 'enxt', 'day', 'london', 'zurich', 'three', 'connecting', 'flights', 'hour', 'gap', 'london', 'brussels', 'amsterdam', 'zurich', 'absolute', 'nonsense', 'first', 'delayed', 'course', 'missed', 'connections', 'would', 'pick', 'phone', 'help', 'us', 'nothing', 'zero', 'help', 'spend', 'hours', 'brussels', 'ariport', 'sorting', 'buying', 'new', 'tickets', 'point', 'zero', 'response', 'reimburse', 'us', 'planning', 'final', 'india', 'zurich', 'also', 'delayed', 'sat', 'tarmac', 'hours', 'finally', 'took', 'costs']"
forced ground staff check new expensive cabin luggage despite fact met size requirements informed plane full assured staff luggage would well taken care unfortunately bag returned scratched damaged completely unacceptable especially given assurances received lodged complaint fell deaf ears acknowledgment resolution airways funny thing overhead lockers empty experience extremely frustrating disappointing lack care customer property customer service glaring,-0.15530303,negative,"['forced', 'ground', 'staff', 'check', 'new', 'expensive', 'cabin', 'luggage', 'despite', 'fact', 'met', 'size', 'requirements', 'informed', 'plane', 'full', 'assured', 'staff', 'luggage', 'would', 'well', 'taken', 'care', 'unfortunately', 'bag', 'returned', 'scratched', 'damaged', 'completely', 'unacceptable', 'especially', 'given', 'assurances', 'received', 'lodged', 'complaint', 'fell', 'deaf', 'ears', 'acknowledgment', 'resolution', 'airways', 'funny', 'thing', 'overhead', 'lockers', 'empty', 'experience', 'extremely', 'frustrating', 'disappointing', 'lack', 'care', 'customer', 'property', 'customer', 'service', 'glaring']"
airways best outstanding service attendants dinner good though breakfast could better excellent ife lie flat seat extremely comfortable pleasant board,0.601041667,positive,"['airways', 'best', 'outstanding', 'service', 'attendants', 'dinner', 'good', 'though', 'breakfast', 'could', 'better', 'excellent', 'ife', 'lie', 'flat', 'seat', 'extremely', 'comfortable', 'pleasant', 'board']"
excellent despite hour configured short hops edinburgh glasgow despite ife ended really enjoying dont know really low expectations thought crew fabulous food wine surprisingly good plane looked new perfect condition start really liked crew cheerful genuine clearly enjoying work noticed constantly friendly proactive interactions passengers food drink came around generous wine happily provided topups later food box deceptively small actually contained decent selection food enough keep feeling satisfied regular detailed updates cockpit also appreciated whilst hard products limited service genuine enjoyment crew,0.302497502,positive,"['excellent', 'despite', 'hour', 'configured', 'short', 'hops', 'edinburgh', 'glasgow', 'despite', 'ife', 'ended', 'really', 'enjoying', 'dont', 'know', 'really', 'low', 'expectations', 'thought', 'crew', 'fabulous', 'food', 'wine', 'surprisingly', 'good', 'plane', 'looked', 'new', 'perfect', 'condition', 'start', 'really', 'liked', 'crew', 'cheerful', 'genuine', 'clearly', 'enjoying', 'work', 'noticed', 'constantly', 'friendly', 'proactive', 'interactions', 'passengers', 'food', 'drink', 'came', 'around', 'generous', 'wine', 'happily', 'provided', 'topups', 'later', 'food', 'box', 'deceptively', 'small', 'actually', 'contained', 'decent', 'selection', 'food', 'enough', 'keep', 'feeling', 'satisfied', 'regular', 'detailed', 'updates', 'cockpit', 'also', 'appreciated', 'whilst', 'hard', 'products', 'limited', 'service', 'genuine', 'enjoyment', 'crew']"
recently traveled airways mixed experience booking checkin booking process straightforward experience baggage counter frustrating line three employees counter took minute break processing luggage caused unnecessary delays flights london fine enjoyed time lounge layover despite delay connecting dfw also fine baggage issues unfortunately luggage make onto dfw arrived dfw wednesday still received luggage customer service disappointing aspect customer service dismissive one taken responsibility provided timeline bags delivered overall flights okay baggage handling customer service horrible,-0.053205128,negative,"['recently', 'traveled', 'airways', 'mixed', 'experience', 'booking', 'checkin', 'booking', 'process', 'straightforward', 'experience', 'baggage', 'counter', 'frustrating', 'line', 'three', 'employees', 'counter', 'took', 'minute', 'break', 'processing', 'luggage', 'caused', 'unnecessary', 'delays', 'flights', 'london', 'fine', 'enjoyed', 'time', 'lounge', 'layover', 'despite', 'delay', 'connecting', 'dfw', 'also', 'fine', 'baggage', 'issues', 'unfortunately', 'luggage', 'make', 'onto', 'dfw', 'arrived', 'dfw', 'wednesday', 'still', 'received', 'luggage', 'customer', 'service', 'disappointing', 'aspect', 'customer', 'service', 'dismissive', 'one', 'taken', 'responsibility', 'provided', 'timeline', 'bags', 'delivered', 'overall', 'flights', 'okay', 'baggage', 'handling', 'customer', 'service', 'horrible']"
family booked leave london hong kong august made wait airport hours told midnight aircraft bee struck lightning cancelled everyone sent home scramble find transportation told wait rerouting information booked travel two days later hk via middle east hour stopover needless say refused worst trick original booking references deleted system therefore apply compensation additional transportation hotel meal costs find words express anger much apology received,-0.232142857,negative,"['family', 'booked', 'leave', 'london', 'hong', 'kong', 'august', 'made', 'wait', 'airport', 'hours', 'told', 'midnight', 'aircraft', 'bee', 'struck', 'lightning', 'cancelled', 'everyone', 'sent', 'home', 'scramble', 'find', 'transportation', 'told', 'wait', 'rerouting', 'information', 'booked', 'travel', 'two', 'days', 'later', 'hk', 'via', 'middle', 'east', 'hour', 'stopover', 'needless', 'say', 'refused', 'worst', 'trick', 'original', 'booking', 'references', 'deleted', 'system', 'therefore', 'apply', 'compensation', 'additional', 'transportation', 'hotel', 'meal', 'costs', 'find', 'words', 'express', 'anger', 'much', 'apology', 'received']"
